# 1:t 2:x 3:y 4:z 5:P 6:Pmac 7:U 8:V 9:T
1.97237 0.15 0.2 0 1.64501 1.59424 -6.34943e-07 -0.000103628 0
1.97289 0.15 0.2 0 1.64662 1.60339 -6.31018e-07 -0.000104562 0
1.97342 0.15 0.2 0 1.64614 1.61207 -6.29571e-07 -9.55179e-05 0
1.97394 0.15 0.2 0 1.64736 1.62444 -6.34041e-07 -0.000104531 0
1.97446 0.15 0.2 0 1.64788 1.63567 -6.29052e-07 -0.000100581 0
1.97499 0.15 0.2 0 1.64848 1.64726 -6.30694e-07 -0.000102062 0
1.97551 0.15 0.2 0 1.64888 1.65851 -6.29869e-07 -0.000101582 0
1.97603 0.15 0.2 0 1.64896 1.62781 -6.27793e-07 -0.000101977 0
1.97655 0.15 0.2 0 1.64666 1.59087 -6.32406e-07 -0.000102157 0
1.97708 0.15 0.2 0 1.64319 1.58376 -6.38049e-07 -0.000101154 0
1.9776 0.15 0.2 0 1.64451 1.5954 -6.29269e-07 -0.000101891 0
1.97812 0.15 0.2 0 1.64635 1.61037 -6.20544e-07 -0.000102291 0
1.97864 0.15 0.2 0 1.64728 1.60119 -6.23438e-07 -0.000102139 0
1.97917 0.15 0.2 0 1.64659 1.58528 -6.26349e-07 -0.00010228 0
1.97969 0.15 0.2 0 1.64526 1.58379 -6.2948e-07 -0.000101764 0
1.98021 0.15 0.2 0 1.64642 1.59321 -6.24223e-07 -0.000102177 0
1.98073 0.15 0.2 0 1.64791 1.60562 -6.19886e-07 -0.000102361 0
1.98125 0.15 0.2 0 1.6493 1.61861 -6.20735e-07 -0.000102323 0
1.98178 0.15 0.2 0 1.65043 1.63141 -6.20479e-07 -0.000102376 0
1.9823 0.15 0.2 0 1.65127 1.64374 -6.20046e-07 -0.000102413 0
1.98282 0.15 0.2 0 1.65212 1.6561 -6.19824e-07 -0.000102438 0
1.98334 0.15 0.2 0 1.65297 1.66829 -6.18853e-07 -0.000102511 0
1.98386 0.15 0.2 0 1.65328 1.63123 -6.17869e-07 -0.000102749 0
1.98438 0.15 0.2 0 1.65053 1.56123 -6.22567e-07 -0.000103097 0
1.98491 0.15 0.2 0 1.64503 1.50903 -6.32014e-07 -0.000102043 0
1.98543 0.15 0.2 0 1.64375 1.48784 -6.26174e-07 -0.000102359 0
1.98595 0.15 0.2 0 1.64448 1.48536 -6.13804e-07 -0.00010306 0
1.98647 0.15 0.2 0 1.64553 1.49139 -6.14816e-07 -0.000102716 0
1.98699 0.15 0.2 0 1.64682 1.50175 -6.12907e-07 -0.000103017 0
1.98751 0.15 0.2 0 1.64787 1.51317 -6.13345e-07 -0.000102893 0
1.98803 0.15 0.2 0 1.649 1.52518 -6.11807e-07 -0.000102994 0
1.98855 0.15 0.2 0 1.6505 1.56815 -6.11991e-07 -0.000102851 0
1.98907 0.15 0.2 0 1.65411 1.63207 -6.07562e-07 -0.000102827 0
1.98959 0.15 0.2 0 1.65868 1.6404 -6.00234e-07 -0.000103716 0
1.99011 0.15 0.2 0 1.65777 1.61729 -6.08463e-07 -0.000103737 0
1.99063 0.15 0.2 0 1.65392 1.60945 -6.22263e-07 -0.000102372 0
1.99115 0.15 0.2 0 1.65418 1.61621 -6.13639e-07 -0.00010323 0
1.99167 0.15 0.2 0 1.65474 1.61138 -6.0579e-07 -0.000103533 0
1.9922 0.15 0.2 0 1.65422 1.60103 -6.09709e-07 -0.000103539 0
1.99272 0.15 0.2 0 1.65295 1.59845 -6.11634e-07 -0.000103244 0
1.99324 0.15 0.2 0 1.65265 1.60287 -6.09573e-07 -0.000103395 0
1.99376 0.15 0.2 0 1.65279 1.59903 -6.05824e-07 -0.000103629 0
1.99427 0.15 0.2 0 1.65272 1.58929 -6.05471e-07 -0.000103761 0
1.99479 0.15 0.2 0 1.65171 1.58438 -6.07943e-07 -0.000103506 0
1.99531 0.15 0.2 0 1.65182 1.58713 -6.06525e-07 -0.0001036 0
1.99583 0.15 0.2 0 1.65272 1.59516 -6.01926e-07 -0.000103729 0
1.99635 0.15 0.2 0 1.65394 1.59582 -6.00763e-07 -0.000103868 0
1.99687 0.15 0.2 0 1.65464 1.59091 -6.01008e-07 -0.000103982 0
1.99739 0.15 0.2 0 1.65467 1.58995 -6.02854e-07 -0.000103792 0
1.99791 0.15 0.2 0 1.6554 1.59517 -6.01622e-07 -0.0001039 0
1.99843 0.15 0.2 0 1.65653 1.60425 -5.98286e-07 -0.000104007 0
1.99895 0.15 0.2 0 1.65773 1.61507 -5.97927e-07 -0.000104061 0
1.99947 0.15 0.2 0 1.65876 1.62639 -5.97932e-07 -0.000104217 0
1.99999 0.15 0.2 0 1.65962 1.63753 -5.97541e-07 -0.000104067 0
2.00051 0.15 0.2 0 1.66 1.64825 -5.9766e-07 -0.000104295 0
2.00103 0.15 0.2 0 1.66051 1.65919 -5.97018e-07 -0.000104163 0
2.00154 0.15 0.2 0 1.66094 1.67005 -5.95941e-07 -0.000104402 0
2.00206 0.15 0.2 0 1.66116 1.68054 -5.96077e-07 -0.000104302 0
2.00258 0.15 0.2 0 1.66098 1.63616 -5.94456e-07 -0.000104656 0
2.0031 0.15 0.2 0 1.65763 1.58572 -6.00163e-07 -0.000104874 0
2.00362 0.15 0.2 0 1.65325 1.57006 -6.06566e-07 -0.000103522 0
2.00414 0.15 0.2 0 1.65497 1.57422 -5.94219e-07 -0.000104714 0
2.00465 0.15 0.2 0 1.65616 1.57622 -5.86154e-07 -0.000104915 0
2.00517 0.15 0.2 0 1.65708 1.57572 -5.91983e-07 -0.000104723 0
2.00569 0.15 0.2 0 1.65779 1.58056 -5.895e-07 -0.000104471 0
2.00621 0.15 0.2 0 1.65839 1.58828 -5.89769e-07 -0.000105162 0
2.00673 0.15 0.2 0 1.65922 1.59828 -5.89548e-07 -0.000104477 0
2.00724 0.15 0.2 0 1.66047 1.61022 -5.8716e-07 -0.00010505 0
2.00776 0.15 0.2 0 1.66166 1.62259 -5.86678e-07 -0.000104893 0
2.00828 0.15 0.2 0 1.66276 1.63498 -5.8598e-07 -0.000105018 0
2.0088 0.15 0.2 0 1.66361 1.61555 -5.85003e-07 -0.000105086 0
2.00932 0.15 0.2 0 1.66221 1.57443 -5.87805e-07 -0.000105617 0
2.00983 0.15 0.2 0 1.65882 1.54432 -5.9527e-07 -0.000104503 0
2.01035 0.15 0.2 0 1.65836 1.53447 -5.90054e-07 -0.000105155 0
2.01087 0.15 0.2 0 1.65653 1.53916 -5.83758e-07 -0.000105305 0
2.01138 0.15 0.2 0 1.65937 1.55139 -5.87245e-07 -0.000105069 0
2.0119 0.15 0.2 0 1.66076 1.56157 -5.72807e-07 -0.000105851 0
2.01242 0.15 0.2 0 1.66099 1.57069 -5.85372e-07 -0.000105082 0
2.01294 0.15 0.2 0 1.66197 1.58176 -5.79579e-07 -0.000105552 0
2.01345 0.15 0.2 0 1.66279 1.59266 -5.80154e-07 -0.000105465 0
2.01397 0.15 0.2 0 1.6638 1.60381 -5.79031e-07 -0.000105558 0
2.01449 0.15 0.2 0 1.66471 1.60854 -5.78548e-07 -0.000105635 0
2.015 0.15 0.2 0 1.66519 1.60902 -5.78038e-07 -0.000105745 0
2.01552 0.15 0.2 0 1.66502 1.61111 -5.79591e-07 -0.000105669 0
2.01604 0.15 0.2 0 1.66502 1.61634 -5.7915e-07 -0.00010566 0
2.01655 0.15 0.2 0 1.66525 1.61046 -5.77035e-07 -0.000105907 0
2.01707 0.15 0.2 0 1.66478 1.60067 -5.93843e-07 -0.000107611 0
2.01758 0.15 0.2 0 1.66382 1.59818 -5.74982e-07 -0.000104137 0
2.0181 0.15 0.2 0 1.66383 1.60407 -5.74784e-07 -0.000103721 0
2.01862 0.15 0.2 0 1.66459 1.60131 -5.71396e-07 -0.000109136 0
2.01913 0.15 0.2 0 1.66438 1.59424 -5.74285e-07 -0.000104857 0
2.01965 0.15 0.2 0 1.66384 1.59386 -5.74907e-07 -0.000106356 0
2.02016 0.15 0.2 0 1.66429 1.59991 -5.73033e-07 -0.000105986 0
2.02068 0.15 0.2 0 1.66526 1.6094 -5.70175e-07 -0.000106273 0
2.0212 0.15 0.2 0 1.66618 1.60411 -5.68495e-07 -0.000106298 0
2.02171 0.15 0.2 0 1.66619 1.58879 -5.70272e-07 -0.000106582 0
2.02223 0.15 0.2 0 1.66528 1.57933 -5.60838e-07 -0.000104608 0
2.02274 0.15 0.2 0 1.66573 1.58089 -5.71932e-07 -0.000110313 0
2.02326 0.15 0.2 0 1.66635 1.58649 -5.71638e-07 -0.000103449 0
2.02377 0.15 0.2 0 1.66766 1.59294 -5.6368e-07 -0.000106449 0
2.02429 0.15 0.2 0 1.66829 1.59754 -5.6805e-07 -0.000107322 0
2.0248 0.15 0.2 0 1.66866 1.60387 -5.67022e-07 -0.000106461 0
2.02532 0.15 0.2 0 1.66907 1.61212 -5.66634e-07 -0.000106769 0
2.02583 0.15 0.2 0 1.66959 1.62167 -5.64869e-07 -0.000106681 0
2.02635 0.15 0.2 0 1.67009 1.61071 -5.63804e-07 -0.000106895 0
2.02686 0.15 0.2 0 1.6692 1.58575 -5.65448e-07 -0.000107047 0
2.02738 0.15 0.2 0 1.66717 1.57993 -5.69736e-07 -0.000106556 0
2.02789 0.15 0.2 0 1.66752 1.58605 -5.64805e-07 -0.000106735 0
2.02841 0.15 0.2 0 1.66888 1.59024 -5.5876e-07 -0.000107261 0
2.02892 0.15 0.2 0 1.66895 1.59004 -5.61136e-07 -0.000107016 0
2.02944 0.15 0.2 0 1.66906 1.59006 -5.61537e-07 -0.000107072 0
2.02995 0.15 0.2 0 1.66913 1.59368 -5.60578e-07 -0.000107088 0
2.03047 0.15 0.2 0 1.66967 1.59287 -5.5935e-07 -0.000107168 0
2.03098 0.15 0.2 0 1.67002 1.5889 -5.58333e-07 -0.000107334 0
2.03149 0.15 0.2 0 1.66993 1.58775 -5.58783e-07 -0.0001072 0
2.03201 0.15 0.2 0 1.67039 1.58851 -5.57827e-07 -0.000107323 0
2.03252 0.15 0.2 0 1.67088 1.59084 -5.56366e-07 -0.000107445 0
2.03304 0.15 0.2 0 1.6713 1.59629 -5.56653e-07 -0.000107339 0
2.03355 0.15 0.2 0 1.67204 1.60476 -5.5452e-07 -0.00010757 0
2.03406 0.15 0.2 0 1.67275 1.61461 -5.54284e-07 -0.000107494 0
2.03458 0.15 0.2 0 1.67333 1.62522 -5.53706e-07 -0.000107764 0
2.03509 0.15 0.2 0 1.67404 1.63595 -5.54011e-07 -0.000107169 0
2.0356 0.15 0.2 0 1.67509 1.64743 -5.50317e-07 -0.00010833 0
2.03612 0.15 0.2 0 1.67281 1.62088 -4.74381e-07 -0.000127905 0
2.03663 0.15 0.2 0 1.67411 1.57311 -6.68384e-07 -6.31596e-05 0
2.03714 0.15 0.2 0 1.67093 1.53688 -4.75992e-07 -0.000142931 0
2.03766 0.15 0.2 0 1.66696 1.51737 -6.06043e-07 -9.78374e-05 0
2.03817 0.15 0.2 0 1.66886 1.52065 -5.28343e-07 -0.00010824 0
2.03868 0.15 0.2 0 1.67037 1.55388 -5.51291e-07 -0.000107685 0
2.0392 0.15 0.2 0 1.67325 1.58513 -5.43889e-07 -0.000107795 0
2.03971 0.15 0.2 0 1.67599 1.59335 -5.42332e-07 -0.000108769 0
2.04022 0.15 0.2 0 1.67519 1.59324 -5.49164e-07 -0.000108039 0
2.04074 0.15 0.2 0 1.6751 1.5934 -5.51746e-07 -0.00010807 0
2.04125 0.15 0.2 0 1.67557 1.59328 -5.4594e-07 -0.000108395 0
2.04176 0.15 0.2 0 1.67587 1.59294 -5.465e-07 -0.000108319 0
2.04227 0.15 0.2 0 1.67538 1.59484 -5.46165e-07 -0.000108549 0
2.04279 0.15 0.2 0 1.67652 1.59797 -5.46018e-07 -0.000108053 0
2.0433 0.15 0.2 0 1.67663 1.59603 -5.41214e-07 -0.00010904 0
2.04381 0.15 0.2 0 1.6762 1.59379 -5.46689e-07 -0.00010819 0
2.04432 0.15 0.2 0 1.67628 1.59416 -5.43412e-07 -0.000108718 0
2.04484 0.15 0.2 0 1.67621 1.59744 -5.42447e-07 -0.000108593 0
2.04535 0.15 0.2 0 1.67675 1.60469 -5.41504e-07 -0.000108713 0
2.04586 0.15 0.2 0 1.67715 1.59996 -5.39519e-07 -0.000108696 0
2.04637 0.15 0.2 0 1.67665 1.58667 -5.41071e-07 -0.000109093 0
2.04688 0.15 0.2 0 1.67592 1.57979 -5.41354e-07 -0.000108534 0
2.04739 0.15 0.2 0 1.67568 1.58057 -5.40769e-07 -0.000108983 0
2.04791 0.15 0.2 0 1.67651 1.58737 -5.3763e-07 -0.000108644 0
2.04842 0.15 0.2 0 1.67773 1.5972 -5.34205e-07 -0.00010937 0
2.04893 0.15 0.2 0 1.6784 1.59655 -5.35624e-07 -0.000108899 0
2.04944 0.15 0.2 0 1.6787 1.58981 -5.35657e-07 -0.000109283 0
2.04995 0.15 0.2 0 1.67822 1.58683 -5.36592e-07 -0.000108963 0
2.05046 0.15 0.2 0 1.67855 1.59044 -5.35755e-07 -0.000109139 0
2.05098 0.15 0.2 0 1.67935 1.59815 -5.32815e-07 -0.000109274 0
2.05149 0.15 0.2 0 1.68014 1.59686 -5.31528e-07 -0.000109336 0
2.052 0.15 0.2 0 1.68042 1.58942 -5.32118e-07 -0.000109376 0
2.05251 0.15 0.2 0 1.67973 1.58574 -5.33674e-07 -0.000109433 0
2.05302 0.15 0.2 0 1.67956 1.5883 -5.34086e-07 -0.000109196 0
2.05353 0.15 0.2 0 1.68027 1.59009 -5.29129e-07 -0.000109603 0
2.05404 0.15 0.2 0 1.6806 1.58875 -5.29446e-07 -0.000109578 0
2.05455 0.15 0.2 0 1.68049 1.58752 -5.30242e-07 -0.000109557 0
2.05506 0.15 0.2 0 1.6776 1.58901 -5.30214e-07 -0.000110149 0
2.05557 0.15 0.2 0 1.68063 1.59266 -5.33192e-07 -0.000108025 0
2.05608 0.15 0.2 0 1.68068 1.59295 -5.16651e-07 -0.00011167 0
2.05659 0.15 0.2 0 1.68315 1.59219 -5.32788e-07 -0.000108237 0
2.0571 0.15 0.2 0 1.68186 1.59716 -5.17901e-07 -0.000111273 0
2.05762 0.15 0.2 0 1.6824 1.60691 -5.35014e-07 -0.000108504 0
2.05813 0.15 0.2 0 1.68375 1.60268 -5.17752e-07 -0.000110845 0
2.05864 0.15 0.2 0 1.68295 1.59157 -5.2653e-07 -0.000109684 0
2.05915 0.15 0.2 0 1.68213 1.59083 -5.26937e-07 -0.000110031 0
2.05966 0.15 0.2 0 1.68284 1.59821 -5.22746e-07 -0.00010988 0
2.06017 0.15 0.2 0 1.68322 1.60703 -5.21388e-07 -0.00011027 0
2.06068 0.15 0.2 0 1.68393 1.6011 -5.20411e-07 -0.000110152 0
2.06119 0.15 0.2 0 1.68343 1.58432 -5.21632e-07 -0.000110409 0
2.06169 0.15 0.2 0 1.68208 1.57377 -5.24022e-07 -0.00011004 0
2.0622 0.15 0.2 0 1.68207 1.57352 -5.21778e-07 -0.00011024 0
2.06271 0.15 0.2 0 1.68276 1.58141 -5.18673e-07 -0.000110351 0
2.06322 0.15 0.2 0 1.68396 1.59393 -5.16472e-07 -0.000110425 0
2.06373 0.15 0.2 0 1.6837 1.60676 -1.84752e-06 -0.000108031 0
2.06424 0.15 0.2 0 1.68308 1.60382 2.03612e-07 -0.000135151 0
2.06475 0.15 0.2 0 1.68493 1.59354 -5.50955e-07 -9.00217e-05 0
2.06526 0.15 0.2 0 1.68478 1.59226 -4.23722e-07 -0.00011369 0
2.06577 0.15 0.2 0 1.68467 1.59557 -4.99363e-07 -0.000111986 0
2.06628 0.15 0.2 0 1.68577 1.59932 -4.89955e-07 -0.000111662 0
2.06679 0.15 0.2 0 1.68605 1.60409 -5.03493e-07 -0.000111355 0
2.0673 0.15 0.2 0 1.68653 1.60308 -5.11386e-07 -0.000111244 0
2.06781 0.15 0.2 0 1.68668 1.59906 -5.17114e-07 -0.000111378 0
2.06831 0.15 0.2 0 1.68637 1.59753 -5.22482e-07 -0.000111319 0
2.06882 0.15 0.2 0 1.68658 1.59915 -5.25612e-07 -0.00011127 0
2.06933 0.15 0.2 0 1.68653 1.6046 -5.26777e-07 -0.000111533 0
2.06984 0.15 0.2 0 1.6875 1.61343 -5.29584e-07 -0.000111324 0
2.07035 0.15 0.2 0 1.68811 1.62287 -5.28697e-07 -0.000111669 0
2.07086 0.15 0.2 0 1.68872 1.63296 -5.31267e-07 -0.000111503 0
2.07137 0.15 0.2 0 1.68938 1.64344 -5.3129e-07 -0.000111639 0
2.07187 0.15 0.2 0 1.69003 1.65403 -5.32007e-07 -0.000111636 0
2.07238 0.15 0.2 0 1.69042 1.62844 -5.3033e-07 -0.000111872 0
2.07289 0.15 0.2 0 1.68859 1.57887 -5.34394e-07 -0.000111978 0
2.0734 0.15 0.2 0 1.68491 1.54277 -5.4064e-07 -0.000111434 0
2.07391 0.15 0.2 0 1.68414 1.52929 -5.3554e-07 -0.000111563 0
2.07441 0.15 0.2 0 1.68496 1.55774 -5.283e-07 -0.00011189 0
2.07492 0.15 0.2 0 1.68809 1.61141 -5.23958e-07 -0.000111582 0
2.07543 0.15 0.2 0 1.69271 1.65786 -5.16645e-07 -0.000112335 0
2.07594 0.15 0.2 0 1.69459 1.64022 -5.17176e-07 -0.000112337 0
2.07644 0.15 0.2 0 1.69221 1.58047 -5.27157e-07 -0.000112344 0
2.07695 0.15 0.2 0 1.68697 1.53301 -5.34959e-07 -0.000111432 0
2.07746 0.15 0.2 0 1.68588 1.55259 -5.29569e-07 -0.000111607 0
2.07797 0.15 0.2 0 1.68939 1.61589 -5.13104e-07 -0.000111844 0
2.07847 0.15 0.2 0 1.69538 1.67273 -5.03255e-07 -0.000112685 0
2.07898 0.15 0.2 0 1.69782 1.70792 -5.06685e-07 -0.000112468 0
2.07949 0.15 0.2 0 1.69832 1.72899 -5.13154e-07 -0.000112109 0
2.08 0.15 0.2 0 1.69774 1.66822 -5.10862e-07 -0.000112459 0
2.0805 0.15 0.2 0 1.69282 1.59902 -5.17741e-07 -0.000112801 0
2.08101 0.15 0.2 0 1.68691 1.57786 -5.25112e-07 -0.000110896 0
2.08152 0.15 0.2 0 1.68924 1.5825 -5.07042e-07 -0.000112648 0
2.08202 0.15 0.2 0 1.69065 1.5915 -4.96211e-07 -0.000112671 0
2.08253 0.15 0.2 0 1.69174 1.60178 -5.03193e-07 -0.000112366 0
2.08304 0.15 0.2 0 1.69266 1.61314 -4.99413e-07 -0.00011254 0
2.08354 0.15 0.2 0 1.69301 1.62372 -4.99755e-07 -0.000112427 0
2.08405 0.15 0.2 0 1.69404 1.63567 -4.97567e-07 -0.00011251 0
2.08456 0.15 0.2 0 1.69496 1.61519 -4.94865e-07 -0.000112643 0
2.08506 0.15 0.2 0 1.69462 1.57326 -2.80114e-07 -7.72916e-05 0
2.08557 0.15 0.2 0 1.69278 1.53951 -3.9958e-07 -0.000151771 0
2.08608 0.15 0.2 0 1.69162 1.52797 -5.03854e-07 -9.6608e-05 0
2.08658 0.15 0.2 0 1.69202 1.52874 -4.79565e-07 -0.000118672 0
2.08709 0.15 0.2 0 1.69343 1.53642 -4.86871e-07 -0.000112185 0
2.08759 0.15 0.2 0 1.69418 1.54579 -4.86112e-07 -0.000113391 0
2.0881 0.15 0.2 0 1.69488 1.55601 -4.88636e-07 -0.000112238 0
2.08861 0.15 0.2 0 1.69611 1.57817 -4.84651e-07 -0.000112715 0
2.08911 0.15 0.2 0 1.69756 1.6066 -4.8252e-07 -0.000112402 0
2.08962 0.15 0.2 0 1.69947 1.63081 -4.79327e-07 -0.000112774 0
2.09012 0.15 0.2 0 1.70006 1.61905 -4.79263e-07 -0.000112766 0
2.09063 0.15 0.2 0 1.69912 1.58413 -4.83043e-07 -0.000112811 0
2.09113 0.15 0.2 0 1.69462 1.57081 -4.87658e-07 -0.000112709 0
2.09164 0.15 0.2 0 1.69541 1.59392 -4.87078e-07 -0.000111744 0
2.09215 0.15 0.2 0 1.69758 1.61886 -4.69064e-07 -0.00011372 0
2.09265 0.15 0.2 0 1.69868 1.63746 -4.77454e-07 -0.00011241 0
2.09316 0.15 0.2 0 1.69886 1.61672 -4.74939e-07 -0.000113486 0
2.09366 0.15 0.2 0 1.69709 1.57003 -4.81023e-07 -0.000112818 0
2.09417 0.15 0.2 0 1.69318 1.53458 -4.85213e-07 -0.00011286 0
2.09467 0.15 0.2 0 1.69247 1.54909 -4.843e-07 -0.00011253 0
2.09518 0.15 0.2 0 1.69532 1.59638 -4.72442e-07 -0.000112942 0
2.09568 0.15 0.2 0 1.69994 1.63969 -4.66193e-07 -0.000113588 0
2.09619 0.15 0.2 0 1.70236 1.66822 -4.70557e-07 -0.000113217 0
2.09669 0.15 0.2 0 1.70312 1.635 -4.73049e-07 -0.000113432 0
2.09719 0.15 0.2 0 1.70031 1.56232 -4.79891e-07 -0.000113706 0
2.0977 0.15 0.2 0 1.69471 1.50666 -4.89932e-07 -0.000112619 0
2.0982 0.15 0.2 0 1.69348 1.48295 -4.84152e-07 -0.00011308 0
2.09871 0.15 0.2 0 1.69475 1.52771 -4.74147e-07 -0.000113363 0
2.09921 0.15 0.2 0 1.69945 1.614 -4.68872e-07 -0.000113016 0
2.09972 0.15 0.2 0 1.70645 1.68603 -4.59579e-07 -0.000114215 0
2.10022 0.15 0.2 0 1.70903 1.72836 -4.6566e-07 -0.000113768 0
2.10072 0.15 0.2 0 1.70895 1.67021 -4.7354e-07 -0.000113734 0
2.10123 0.15 0.2 0 1.70351 1.59642 -4.83239e-07 -0.000114214 0
2.10173 0.15 0.2 0 1.69646 1.58044 -4.94695e-07 -0.000112065 0
2.10224 0.15 0.2 0 1.6993 1.59793 -4.75046e-07 -0.000113861 0
2.10274 0.15 0.2 0 1.70187 1.61685 -4.61991e-07 -0.000114325 0
2.10324 0.15 0.2 0 1.70273 1.63156 -4.72162e-07 -0.000113733 0
2.10375 0.15 0.2 0 1.7031 1.64427 -4.72973e-07 -0.000113908 0
2.10425 0.15 0.2 0 1.70316 1.61382 -4.71155e-07 -0.000113992 0
2.10476 0.15 0.2 0 1.70337 1.5551 -4.74272e-07 -0.000113933 0
2.10526 0.15 0.2 0 1.69601 1.54139 -4.78121e-07 -0.000114679 0
2.10576 0.15 0.2 0 1.69748 1.58118 -4.85696e-07 -0.000111748 0
2.10627 0.15 0.2 0 1.70352 1.6264 -4.51654e-07 -0.000115749 0
2.10677 0.15 0.2 0 1.70643 1.61311 -4.62294e-07 -0.000113968 0
2.10727 0.15 0.2 0 1.70444 1.56162 -4.69795e-07 -0.000114946 0
2.10778 0.15 0.2 0 1.69986 1.52076 -4.82474e-07 -0.000113328 0
2.10828 0.15 0.2 0 1.69929 1.53987 -4.74814e-07 -0.000114036 0
2.10878 0.15 0.2 0 1.7029 1.59727 -4.63119e-07 -0.000113934 0
2.10928 0.15 0.2 0 1.7083 1.64918 -4.54968e-07 -0.000114983 0
2.10979 0.15 0.2 0 1.71086 1.68236 -4.5959e-07 -0.000114528 0
2.11029 0.15 0.2 0 1.7115 1.7028 -4.66066e-07 -0.000114426 0
2.11079 0.15 0.2 0 1.71166 1.71712 -4.67149e-07 -0.000114366 0
2.1113 0.15 0.2 0 1.71195 1.72911 -4.65264e-07 -0.000114512 0
2.1118 0.15 0.2 0 1.71205 1.73959 -4.65271e-07 -0.000114563 0
2.1123 0.15 0.2 0 1.7115 1.65725 -4.63176e-07 -0.000114925 0
2.1128 0.15 0.2 0 1.70445 1.51243 -4.71687e-07 -0.00011559 0
2.11331 0.15 0.2 0 1.69307 1.40292 -4.91153e-07 -0.000113297 0
2.11381 0.15 0.2 0 1.68984 1.35348 -4.76735e-07 -0.000114444 0
2.11431 0.15 0.2 0 1.69122 1.33978 -4.58877e-07 -0.000114858 0
2.11481 0.15 0.2 0 1.69348 1.34288 -4.54644e-07 -0.000115054 0
2.11531 0.15 0.2 0 1.69567 1.35294 -4.56939e-07 -0.00011493 0
2.11582 0.15 0.2 0 1.69882 1.47543 -4.58101e-07 -0.000114487 0
2.11632 0.15 0.2 0 1.70899 1.67169 -4.45611e-07 -0.00011393 0
2.11682 0.15 0.2 0 1.72482 1.92106 -4.22532e-07 -0.000116468 0
2.11732 0.15 0.2 0 1.73076 1.80675 -4.32753e-07 -0.000115962 0
2.11782 0.15 0.2 0 1.72121 1.35053 -4.70817e-07 -0.000116908 0
2.11833 0.15 0.2 0 1.69632 1.39444 -5.1486e-07 -0.00011254 0
2.11883 0.15 0.2 0 1.69784 1.6514 -4.86926e-07 -0.000110705 0
2.11933 0.15 0.2 0 1.72511 1.70924 -3.87729e-07 -0.000119186 0
2.11983 0.15 0.2 0 1.72362 1.53143 -4.19931e-07 -0.000118946 0
2.12033 0.15 0.2 0 1.70055 1.48773 -5.15015e-07 -0.000112048 0
2.12083 0.15 0.2 0 1.69878 1.62121 -4.8537e-07 -0.000112561 0
2.12134 0.15 0.2 0 1.71429 1.8511 -4.14174e-07 -0.000117273 0
2.12184 0.15 0.2 0 1.7214 1.74784 -4.20278e-07 -0.000116612 0
2.12234 0.15 0.2 0 1.7138 1.60734 -4.61497e-07 -0.000117191 0
2.12284 0.15 0.2 0 1.69777 1.55648 -4.92499e-07 -0.000112175 0
2.12334 0.15 0.2 0 1.70125 1.55739 -4.5938e-07 -0.000115598 0
2.12384 0.15 0.2 0 1.70467 1.5638 -4.30095e-07 -0.000116365 0
2.12434 0.15 0.2 0 1.70683 1.57242 -4.47211e-07 -0.00011546 0
2.12484 0.15 0.2 0 1.70885 1.58394 -4.43912e-07 -0.000115765 0
2.12534 0.15 0.2 0 1.71043 1.59602 -4.45913e-07 -0.000115671 0
2.12584 0.15 0.2 0 1.71221 1.60909 -4.42918e-07 -0.000115633 0
2.12634 0.15 0.2 0 1.71432 1.62266 -4.44078e-07 -0.00011586 0
2.12685 0.15 0.2 0 1.71526 1.63546 -4.42674e-07 -0.000115787 0
2.12735 0.15 0.2 0 1.71727 1.64769 -4.43481e-07 -0.000115719 0
2.12785 0.15 0.2 0 1.71805 1.65915 -4.41323e-07 -0.000116035 0
2.12835 0.15 0.2 0 1.71816 1.62384 -4.42868e-07 -0.000116024 0
2.12885 0.15 0.2 0 1.71526 1.58285 -4.47101e-07 -0.000116277 0
2.12935 0.15 0.2 0 1.71111 1.57502 -4.54303e-07 -0.000115167 0
2.12985 0.15 0.2 0 1.71217 1.57541 -4.4252e-07 -0.0001162 0
2.13035 0.15 0.2 0 1.7129 1.57055 -4.36864e-07 -0.000116231 0
2.13085 0.15 0.2 0 1.71224 1.56771 -4.41368e-07 -0.00011616 0
2.13135 0.15 0.2 0 1.71079 1.56793 -4.42788e-07 -0.000116071 0
2.13185 0.15 0.2 0 1.71183 1.5744 -4.3989e-07 -0.000116132 0
2.13235 0.15 0.2 0 1.71212 1.58155 -4.35469e-07 -0.000116067 0
2.13285 0.15 0.2 0 1.71285 1.59168 -4.36162e-07 -0.000116502 0
2.13335 0.15 0.2 0 1.71417 1.60264 -4.36186e-07 -0.000115975 0
2.13385 0.15 0.2 0 1.71544 1.61398 -4.32509e-07 -0.000116709 0
2.13435 0.15 0.2 0 1.71617 1.59969 -4.34337e-07 -0.000116198 0
2.13485 0.15 0.2 0 1.71574 1.58121 -4.35289e-07 -0.000116753 0
2.13534 0.15 0.2 0 1.71437 1.5757 -4.38479e-07 -0.000115964 0
2.13584 0.15 0.2 0 1.71554 1.57935 -4.33719e-07 -0.000116549 0
2.13634 0.15 0.2 0 1.71644 1.58617 -4.29701e-07 -0.000116614 0
2.13684 0.15 0.2 0 1.71717 1.59488 -4.3195e-07 -0.0001165 0
2.13734 0.15 0.2 0 1.71631 1.60453 -4.00171e-07 -0.0001029 0
